Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
ZODKOHJNVBBFNH-UHFFFAOYNA-N,44142074,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(=NC(=C1NCC=C)C#N)C2CCCC2
CGFVYLJHDAKKNU-MJHPXVFFNA-N,22421554,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C23C(C(C1C=C2)C(=O)NC=4C=CC(=CC4)C)C(=O)N(C3C(=O)NC5CCCCC5)CCN(CCC)CCC
WFZSQANFZPIDOT-YHMJCDSINA-N,16193791,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=1(O)(O)CC=2SC(=NC2C1)NC3=C(OCC)C=CC=C3
HQQYDMKVGPCJAJ-UHFFFAOYNA-N,3817304,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(C=1N(C(O)=C(C(C2=C(O)N(C(SC)=NC2=O)C)C3=CC(O)=C(OC)C=C3)C(=O)N1)C)C
NVJQJRGPUWCRPP-OBGWFSINNA-N,9559949,1813,N,,pubchem_screening,485358,9606,DRD2,1171,BrC=1C=CC(/C(=N\O)/C=2OC3=C(C2)C=CC=C3OC)=CC1
CABZKOISOMGGMS-UHFFFAOYNA-N,737001,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C1C=2C(C3=C1C=CC=C3)=C(C(=O)N(CCO)CCO)C=CC2
AXMYPPNDSZGZKK-UHFFFAOYNA-N,54677760,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C=2C=C3N(C=4C(C3(C)C)=CC=CC4)C(=O)C2C(=O)CC1=O
LSPCLSHTUUTGJB-NDKGDYFDNA-N,706548,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(CCC(C)C)C=1N=NC(=C(O)N1)C
GRLMWLSCQPITMV-UHFFFAOYNA-N,804352,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(C2N3N2CC(C3)(C)C)C=C1
VIEQAUWOUPFGMC-YAQRNVERNA-N,2820374,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(S(=O)(=O)C=2C(=C(S(=O)(=O)NNC(=O)C)SC2)C)C=C1
UTPOHXXFQFBJCH-UHFFFAOYNA-N,788293,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C1CC(CC(NC=2C(O)=CC=CC2)=C1C(=O)CCC)(C)C
MZBXMYCYJNPYBX-GPQMBLKYNA-N,584960,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC12CC3CC(C1)CC(C2)C3)C4=C(O)C=CC=C4
TYDYBXAHAHZOSL-HNNXBMFYNA-N,666869,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC=1C=C(N2C(=O)[C@H]3N(CC=4C(C3)=CC=CC4)C2=O)C=CC1
NQHBRUQEWJTCKW-SXJRISRVNA-N,9548424,1813,N,,pubchem_screening,485358,9606,DRD2,1171,BrC1=CC=C([C@H]2NC(=O)N(C(=C2C(=O)C)C)CC)C=C1
KAKCYKAPMDKFCI-CMRAAEEWNA-N,2871182,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C(CCCC(OCC)=O)=C(N=C1N)C=2NC(O)=NC2C
OHEQIHGFHCGZKW-WYUMXYHSNA-N,1201004,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1N=CN=C(NC=2C=CC(N(C)C)=CC2)C1
AFWAVBIZEOPRCG-UHFFFAOYNA-N,825258,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(C1=C(C(=S)N(C(=C1)C)C2=CC=CC=C2)C(=O)C)C
FUAXXGVMZDUPAM-XBXBPLPCNA-N,24819891,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC1C(CCCC1)C)C(OC(=O)CNC(=O)C2=CC=3C(C=C2)=CC=CC3)C
GGOXXPDZGAXDBB-UHFFFAOYNA-N,2608648,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C(=NC=2C1=CC=CC2)CSC=3N(N=NN3)C4=C(OC)C=CC(=C4)C
YHOLVZHNEDDOJS-UHFFFAOYNA-N,2726190,1813,N,,pubchem_screening,485347,9606,DRD2,1171,ClC=1C(=C(N2C=CN=C2)C=CC1)C#N
OUIJAGNOAVWXHO-UHFFFAOYNA-N,5769109,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(C1=C(N2N=NN=C2N=C1C(OC)O)C3=CC=C(C=C3)CC)C
MHMSMJSRUGBZRJ-UHFFFAOYNA-N,16745606,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O(C(=O)C1CCCC1)C2(C(=O)C=3C(=C(C2=O)C4=CC=CC=C4)C=C(N(C3)CC5=CC=6OCOC6C=C5)CCCC(OC)=O)C
AYDJMZZBGCJPTF-UHFFFAOYNA-N,2947889,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C=2CC(CCC2C3=C1N=C4SCCN4C3=O)C
SGOJYAXIFCHTLL-NPQUBYNZNA-N,4919533,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C(C2C=3C=4N=C(N=C(O)C4SC3NC(=O)C2)CCl)=CC=CC1
KELOHOBIZRIMAE-UHFFFAOYNA-N,4961984,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClCC(=O)N(CC1=CC(F)=C(OC)C=C1)CC
KZGJNSSPDGETOV-UHFFFAOYNA-N,2990591,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C(CS(=O)(=O)N2C(CCCC2)C)=CC=CC1
MOYKHGMNXAOIAT-JGWLITMVNA-N,6883,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1[C@H]2[C@H](OC[C@H]2ON(=O)=O)[C@@H](ON(=O)=O)C1
FUYOIHZUYLJNMJ-GPQMBLKYNA-N,5423670,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O(C1=CC=C(CN2CN3C(=NC4=C3C=CC=C4)NC2)C=C1)C
MMBWRKVMICHSEQ-HCKMINDGNA-N,4825903,1813,N,,pubchem_screening,485358,9606,DRD2,1171,N(C(CNC1=NC=CC=N1)C2=CC=CC=C2)(C)C
QNLZMFAQVAKRHZ-BENRWUELNA-N,2304054,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S\1C(C(C)(C)C)=C(N(/C1=N/C(=O)C)C)C
RIXNZRSXYOLEOW-LILDFLRNNA-N,2816921,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C=2C(N(CC=3N(CC)C(S)=NN3)C(=O)C1)=CC=CC2
LIOQOOMBIHJXGS-UHFFFAOYNA-N,648092,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=C1OC=2C(N1CCC(OCCCC)=O)=CC=CC2
WUOSKYAFJQPRJX-UHFFFAOYNA-N,2865029,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(CC(CC1)(CC(OCC)=O)C2=CC=CC=C2)(C)C
KOAGXWZATPWRPK-YHMJCDSINA-N,2054517,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC(C)(C)C)N=CC(C(OCC)=O)C#N
XZLUGEWALMYOND-UHFFFAOYNA-N,131349,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(C(=NC(=O)C)CC2=CC=CC=C2)CC(OC)=CC1=O
QPDQBBHIWIIBOP-WJDWOHSUNA-N,5431170,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=C1N(/C(/C(=O)N1C)=C\C=2C(OCC3=CC(F)=CC=C3)=CC=CC2)C
YJKHOUIVWKQRSL-UHFFFAOYNA-N,95997,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O(C1=CC(=CC(OC)=C1)C(=O)C)C
VSLGBCNOWAKNGE-HCKMINDGNA-N,2551494,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NCC1CCCCC1)C2=CC(=CC(N(=O)=O)=C2)C(OC)=O
AHYDUWUUWASEJO-UHFFFAOYNA-N,851236,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(=O)N(N=C1C=2C=CC=CC2)C(=O)C(C)(C)C
KXBMZNUJHVTQSV-UHFFFAOYNA-N,646386,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C(N(CC=2OC=CC2)C(=O)CC)=NC(C3=C(OC)C=CC(OC)=C3)=C1
NBXDILFSHNDOHK-UHFFFAOYNA-N,2880232,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C1C2(CN(CC1(CNC2)C)C(=O)C(OC)=O)C
GWIGKMUIRGDAEF-SAPNQHFANA-N,9638292,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=CC(/C(=N\O)/C(OC)C2=CC=CC=C2)=CC1
BMJAFFLXRYUBHZ-UHFFFAOYNA-N,3782032,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(C(=O)N(CC2=CC(OC)=CC=C2)C=3C1=CC=CC3)C
MYWSIEBUDMCSKZ-UHFFFAOYNA-N,44143058,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O(C1=CC=2N(C(C)C)C=NC2C(NCC3=CC=CC=C3)=C1)CCC
MWSHUOPFKCDYQP-LILDFLRNNA-N,4881975,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(C(CC1=CC(=C(C=C1)C)C)C(=O)O)CC2=CC=CC=C2
FOJAGIPVFUXLOS-LNNLXFCONA-N,16011469,1813,N,,pubchem_screening,485347,9606,DRD2,1171,S1C2=C(C3=C1N(C(=C3NC(=O)C)C(OCC)=O)CC4=C(C=CC(=C4)C)C)CCCC2
WZUVPPKBWHMQCE-UHFFFAOYNA-N,10603,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OC12C(C=3C(C1)=CC(O)=C(O)C3)C4=C(OC2)C(O)=C(O)C=C4
IITOKPQREYYCBM-OCEIPRKONA-N,1343985,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(N2C(=O)/C(/C(=O)NC2=O)=C\C=3C=NC(SC)=NC3)C=C1
DLJHOQMATQQSBS-UHFFFAOYNA-N,659487,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(C=1N(C(=O)C(C=2OC(O)=C3C2C=CC(OC)=C3OC)C(=O)N1)C4=CC=CC=C4)C
GWYUVQLJAASBND-PGHLOMAENA-N,6851670,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(/N=C(\NC1=NOC(=C1)C)/C=2C=CC=CC2)C3=C(F)C=C(F)C=C3
MKIJWMJHJIOYQH-UHFFFAOYNA-N,1582522,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=C1C=C(N(CCCO)C(=C1)C)C
YIICLRCDBWEKOO-YAQRNVERNA-N,2732049,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(=C(C=2C1=CC=CC2)CC(=O)NCCC)C
JVNWNXCBLKEJCZ-LCYFTJDENA-N,974309,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC=1C(/C(=C\C2=CC=3N(C(=O)N(C3C=C2)C)C)/C#N)=CC=CC1
SJFYEJSXLSSFSJ-UHFFFAOYNA-N,16013906,1813,N,,pubchem_screening,485358,9606,DRD2,1171,N1(CCN(CC1)C2=CC=CC=C2)C=3N4C(N=C(C3)CCC)=NN=C4
AUUJHYBGUQEKAX-NPVYFSBINA-N,4412491,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=C(NC=1C=C2C(=CC(N3CCOCC3)=NC2=CC1)C)NC(C)C
DDLOLBBTFATEHH-YAQRNVERNA-N,5661091,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=C1N=C(C=2C=3C(N(C2O)C)=CC=C(C3)C)C(=O)N1
INPJTTABEPILMO-MDKPJZGXNA-N,16191553,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C1N(C[C@H]2[C@]13N([C@@H](C2)C=4OC(=CC4)COC)CCC3)CC5=CC=CN=C5
BOWUEFKWRRCZBS-IUCAKERBNA-N,42628253,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(N1[C@H]([C@@H](C=2C1=CC=CC2)C)C)C
OHQJLLVCUAONAC-UYBDAZJANA-N,16190065,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC1=CC=C(C=2CCN(C(=O)CC3N(CCNC3=O)C)CC2)C=C1
QKEPLRORCNJEDJ-MRSUPTMINA-N,1901252,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(C=1N(C(=O)C2=CC3=C(N=C2N1)CC(OC3)(C)C)C4=CC=C(OC)C=C4)CC(=O)N
AZISVDJMIXGSPW-UHFFFAOYNA-N,16191018,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OCCC1N(CCN(C1)CC=2C=COC2)CC=C(C)C
FDEIDFRJDUVOMZ-JRNXONEVNA-N,9585505,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OC1(/C(=N/O)/CCC2=NON=C12)C/C(=N/O)/C
CRVZWDONMOKVHR-LILDFLRNNA-N,20927039,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(NC1=C(C=CC=C1)C)C=2OC(=CC2)C3=NN=C(O)C=C3
JRCICVPQCULWQR-FKUCSVPBNA-N,2595061,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC=1C=C(C=2N3CCCCCC3=NN2)C=CC1)CC4=NN=C(O)C=5C4=CC=CC5
LEKVPTKWVWMVHD-UHFFFAOYNA-N,9440133,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(C=1N=C(N(N1)C2=CC=CC=C2)C3CC3)CC(=O)N(CC=4OC=CC4)C
MOGWQKYCKKYTOM-LILDFLRNNA-N,2831764,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC1=C2C(=NC(N(C)C)=C1)C=CC=C2)CCCCC
KFBAGTHGYGTOLK-YAQRNVERNA-N,2805358,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1SC(Cl)=CC1C(=O)NC2=C(SC)C=CC=C2
XLWKLZJJUBLVLS-SREBMQDQNA-N,1587961,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C=2N=C3N(NC(=NCCCN4CCOCC4)C=5C3=CC=CC5)C(=O)C2C(C6=CC=C(C=C6)C)=C1
HXUWGMKKBKQIQI-UHFFFAOYNA-N,24237830,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(O)(O)(=CC=1C=CC(C(=O)N(CCC2=CC=CC=C2)CC3=CC=CC=C3)=CC1)=C
BSEYOKRAYPUQKI-UYBDAZJANA-N,2372982,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1N=C(C(CN2N=C(C=3C(C2=O)=CC=CC3)C(O)=O)=C1C)C
JWFXCQXVIOEJSF-LBOYIXSDNA-N,1433079,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OC1=NC=2C(C=C1C=3N=C4N(C3NCC=5OC=CC5)C=CC=C4C)=CC=CC2C
FVFSYBBDHHGEMH-PKSOQXRJNA-N,3412097,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C(C(=O)NC2=CC(C3OC(C(CO3)(C)C)C(C)C)=CC=C2)=CC=C1
IMCQNTXXBVVXSJ-UHFFFAOYNA-N,16746437,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C=2C(C(CC(=O)N(CC)CC)C3=CC=C(OC)C=C3)=C(OC)C=C(OC)C2C=CC1=O
UOJIPUWIYDGMSL-UHFFFAOYNA-N,5706965,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=CC(NN=C(C2C(=O)C=C(OC2=O)C)C)=CC1
KDFVZDOGCZOZRT-QWOVJGMINA-N,16193360,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=C(CN2CCCN(C2)C(=S)NC=3C=CC(OCC)=CC3)C=CC1
NDSRZGVXDCNZCI-UHFFFAOYNA-N,601392,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OC=1NC(O)=C2C1C3C=4C(C2C=5C3=CC=CC5)=CC=CC4
DGJDNKYGKLFFGQ-KVHHABOKNA-N,16192846,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(CC1=C(OC(C)C)C=CC(=C1)C(=O)C)C(N)=N
FTIAVTLGBFYVMV-KARVIEMNNA-N,822220,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(CCC1=CC=CC=C1)C=2N=C3N=C(N=C(N)C3=NC2)N
AZCLGPBGCIWFBJ-UHFFFAOYNA-N,2134305,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C=2N(CC=3C(=CC=CC3)C#N)C(=O)N(C(=O)C2C(=C1C(=O)N(C)C)C)C=4C(=CC=CC4)C(F)(F)F
FHUWTOCMPLTSLU-GPQMBLKYNA-N,2549953,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C2=NC=NC(NCC3(N4CCOCC4)CCCCC3)=C2C=C1
LQVGHXCIUTYEEZ-XBTAAFKLNA-N,2208300,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(CC1=CC=C(OC)C=C1)CC(=O)NC2=C(C(=O)NCCC)C=CC=C2
AVOUJRWMHHYDNP-OQLLNIDSNA-N,9554684,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C=2C=3CCCCC3C=CC2N=C1/N=C/N(C)C
LWYFOMBILXJGAS-UHFFFAOYNA-N,4465098,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(NC1CC1)C2=CC=CC=C2
WFYRERTYHADIFT-MPIMZMORNA-N,2808253,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(NNC(=O)C1=C(N(N=C1)C2=CC=CC=C2)C(F)(F)F)C3=CC=C(F)C=C3
YGRSOJAHZFDDCN-QMLCPYSLNA-N,17928035,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N)C=1C(CC(C)C)=CC=CC1
WRCCTRXGCPABER-YENFCIRVNA-N,25163411,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NN)C=1NN=C2CCC(CC21)CCC
GRXGCDVORZGUKY-UHFFFAOYNA-N,9119537,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C(CN(C(=O)C=2C3=C(N=C(C2)C)C=CC=C3)C)=C(F)C=CC1
FVRYVHMFLNLCSC-HCKMINDGNA-N,16034011,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(O)(=O)(N1CCC(CC1)C)C=2C=C3C=CNC3=CC2
BOFKKFJIDCHDRH-PGYIFSQXNA-N,4561257,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(O)C(CCC(=O)NC1=NN(C=C1)C2=CC=CC=C2)CCC
KKNQIKFFKQJXFR-IAQYHMDHNA-N,9549858,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1[C@H]([C@@H](C=CCC1)C)C2=C(OC)C=CC(OC)=C2
YHWAHABDZKORGN-NDKGDYFDNA-N,1898616,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C(NN)=C(Cl)C(Cl)=NC1C#N
PTVVZBAZKFPLDI-GPQMBLKYNA-N,2796463,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C(C2(N=C1NC=3C(=CC=CC3C)C)CCCCC2)=C
REQVOWJLAZWGNX-YENFCIRVNA-N,2113451,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC1=C(NC=2NN=C(C2)C)N=CC(Cl)=C1
VFENAIQCDZSTLZ-CMKNDUILNA-O,15945281,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC1=CC=C([N+]=2C=3N=C(O)N=C(O)C3C(=CC2C)C)C=C1
KLCJWQBQVSFASR-UHFFFAOYNA-N,1783163,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=C(N2C(=NN=C2SCC=C)C)C=C1
PCPAZZZWEYHKDO-UHFFFAOYNA-N,3102995,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(N2C3=C(C=C2)C=CC(N(=O)=O)=C3)C(O)C(O)C(O)C1
YHMXYNCQLCHFBA-QXCGLMTINA-N,4123036,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=C(N2C(=NN=C2S)CNC(=O)C=3C=CC(S(=O)(=O)N(CCC)CCC)=CC3)C=CC1Cl
RGIAVNUYVIRXTE-HCKMINDGNA-N,2179291,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C2=C(N=C1N3C(O)=CN=C3S)C=C(C(=C2)C)C
JRCQGLMHVKEHRX-LQFNOIFHNA-N,4869852,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(CCC=2C1=CC(OCC(=O)NCCCO)=C3C2OC(=O)CC3=CCCC)(C)C
JJVADTHCQFEPKM-IOOGYFCENA-N,24746793,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC1=C(C=CC=C1)C)[C@H]2NCCC2
WSJJDTPVMDBCDN-LQFNOIFHNA-N,665919,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC1=CC=C(CNC(O)C2=C3C(=NC(O)=C2)CC(CC3=O)(C)C)C=C1
LAPZLWRQNSYDCY-UHFFFAOYNA-N,3743374,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C2C(CC(CC2=O)(C)C)C(C=3C(=NN(C3)C4=CC=CC=C4)C=5C=CC=CC5)=C(C1=N)C#N
HJCURYUYALHXRK-WXRBYKJCNA-N,249238,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(NC1=NC=CC=N1)CC(=O)C
FPZXQVCYHDMIIA-YGPBECBDNA-N,3034143,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=C(N(C1=CC=CC=C1)C2=CC=CC=C2)N
VOTTZOIULYRFIW-LQFNOIFHNA-N,943470,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O=C(N(CC=1C=2C(N=C(O)C1)=CC=CC2)C3=C(C=C(C=C3)C)C)C
KIRHUNCKRPZZHG-ZGZFQTMPNA-N,2371766,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC=1C(C2(CCCC2)C(OCC(=O)NC=3C=CC(=CC3)C(=O)N)=O)=CC=CC1
QAPSEPMTVAHENZ-LNNLXFCONA-N,5524996,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OC=1N=CC(C=2N(C=3C(N2)=CC(=C(C3)C)C)CC4=CC=CC=C4)=CC1
BDKVHGIIDKMPBK-ZDUWHIHINA-O,16193239,1813,N,,pubchem_screening,485358,9606,DRD2,1171,[NH2+]1[C@H](CC(=C[C@@H]1CC=C)C)CC=C
GOJCZSMCXCBHHK-UHFFFAOYNA-N,3238581,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1C(N(CC1)C(=O)CN2CCCC2)C(C)C)C3=CC=CC=C3
KLUJZJORWOHLBS-NDKGDYFDNA-N,3843821,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC1=CC=2N(S(=O)(=O)C)CC(OC2C=C1)C(=O)NN
VQZKISWXRJOGAO-YAQRNVERNA-N,659070,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O(C1=CC=C(CN2C(=O)CC(=O)NC2=O)C=C1)CCC
NEECBCIDWXRODK-HCKMINDGNA-N,6045307,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C(NC2CC2)=NN=C(C1)C=3NC(=C(C3C)C(OCC)=O)C
KEFNZUZKDZBHJN-UHFFFAOYNA-N,828450,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1C=2N=C(OC(=O)C2C(C3=CC(OC)=C(OC)C=C3)=C1)C(C)C
GDDPKEVPBFPRQB-UHFFFAOYNA-N,665388,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC=1C=C2C(=O)C=3C(N(C(=O)C3OC2=CC1)CCO)C=4C=CC(=CC4)C(OC)=O
OGCGXUGBDJGFFY-UHFFFAOYNA-N,204385,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OC(C1NCCC1)(C2=CC=CC=C2)C3=CC=CC=C3
PJUXPMVQAZLJEX-KZZMUEETNA-N,69161,1813,N,,pubchem_screening,485358,9606,DRD2,1171,OC(=O)C1=C(NCC(=O)O)C=CC=C1
FCTCNPMPXQXJOV-UHFFFAOYNA-N,282191,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC1CCCCN(C1=O)C(=O)C=2C=CC=CC2
HCCUHIQDRGKILX-TUWAVAMDNA-N,3240469,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(O)(O)(=NC=1NCN(CN1)CCO)=CCCC
RVZDYGLPPSNPAP-WYUMXYHSNA-N,2106915,1813,N,,pubchem_screening,485358,9606,DRD2,1171,ClC=1C=CC(C=2N(CC=C)C(S)=NC2)=CC1
AQHZNVAMLJSYRQ-UHFFFAOYNA-N,CHEMBL554692,1813,N,4.59,chembl20,578983,9606,DRD2,1171,N=1C(=CC2=NC(=C(N2C1C)CN3CCN(CC3)C4=CC=C(C=C4)Cl)C)C
FSIFJWLEOJOTCN-UHFFFAOYNA-N,3236117,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(C(C(=O)N(C)C)C(=O)C)C1=NC=NC=2N(N=NC21)C3=CC=C(F)C=C3
NETGEQWGGLFVRL-UHFFFAOYNA-N,442897,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C(C(O)(CO)C)CC=2C1=NC=3C(C2OC)=CC=CC3
PRLBPZZRXKAQHT-UHFFFAOYNA-N,4917759,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S(=O)(=O)(N1C(CC(CC1)C)C)C2=C(OCC)C=CC(N3N=NN=C3)=C2
PALRSKUBJADIAM-NDKGDYFDNA-N,2421810,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S=C(N(CC1CC1)CCC)NC(=O)C2CC2
TXLYUQNYLIHGJH-AIEXANGJNA-O,16196915,1813,N,,pubchem_screening,485358,9606,DRD2,1171,BrC1=CC(Cl)=C(S(=O)(=O)N2CC[NH+](CC2)CCO)C=C1
RMBQRFBEFYHBGW-UHFFFAOYNA-N,2053661,1813,N,,pubchem_screening,485358,9606,DRD2,1171,P(OC)(OC)(=O)C1(NC=2C=CC(=CC2)C)CCCCC1
MYODLMXVGCTVEB-UHFFFAOYNA-N,5389371,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O1C2=C(CN3CCN(CC3)C)C(O)=CC=C2C(=CC1=O)C4=CC=CC=C4
ZAOOCOJMEUUAPP-UHFFFAOYNA-N,662956,1813,N,,pubchem_screening,485358,9606,DRD2,1171,O(C(=O)C=1N=C(N(C)C)N=C(N(C)C)N1)CCO
CJOFXWAVKWHTFT-XSFVSMFZNA-N,45479748,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC(F)(F)C=1C=CC(/C(=N/OCCN)/CCCCOC)=CC1
HCGKUKCQPZDMJD-UHFFFAOYNA-N,5411581,1813,N,,pubchem_screening,485358,9606,DRD2,1171,BrC1=CC(C=2N(N=CC2)C3=CC=CC=C3)=C(O)C=C1
MPKJZKSPUNKYDG-NLVQTBMLNA-N,2154023,1813,N,,pubchem_screening,485358,9606,DRD2,1171,FC1=C(NC=2N=NC=C(O)N2)C=CC=C1
AEGKXBLYXZRJOF-HCKMINDGNA-N,662420,1813,N,,pubchem_screening,485358,9606,DRD2,1171,S1(=O)(=O)N(C(=O)C2=C1C=CC=C2)CC(=O)NCCSCC=3OC=CC3
CUNGEDBAKYMGML-UHFFFAOYNA-N,292243,1813,N,,pubchem_screening,485358,9606,DRD2,1171,N(C1=CC=C(C(C2=CC=CC=C2)=C)C=C1)(C)C
